Alloy,Elements,Phases considered,number,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,N,Li,Sn,B,Y,Pd,VEC,dSmix,Elect.Diff,Atom.Size.Diff,dHmix
Fe0.10Ni0.10Co0.30Cu0.10Al0.40,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",0,5,0.4,0.30000000000000004,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,11.793982407247164,0.14419431334140734,0.07342499180283861,-13.360000000000003
Fe0.10Ni0.10Co0.30Cu0.20Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.30000000000000004,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005,12.511562184667262,0.12912784362793323,0.06468647583191835,-8.440000000000003
Fe0.10Ni0.10Co0.30Cu0.30Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",0,5,0.2,0.30000000000000004,0.0,0.1,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,12.511562184667262,0.11205355862265144,0.05456602321829762,-3.440000000000001
Fe0.10Ni0.10Co0.30Cu0.40Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",0,5,0.1,0.30000000000000004,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200000000000001,11.793982407247162,0.0918585869693193,0.0420780420666912,1.6400000000000001
Fe0.10Ni0.10Co0.40Cu0.10Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.4,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,11.793982407247162,0.1281327436684315,0.0653124436079338,-11.800000000000002
Fe0.10Ni0.10Co0.40Cu0.20Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.2,0.4,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200000000000001,12.229037076380196,0.1109053650640941,0.0553066544309631,-5.840000000000001
Fe0.10Ni0.10Co0.40Cu0.30Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.1,0.4,0.0,0.1,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.000000000000002,11.793982407247162,0.09045440840556083,0.043034134807759396,0.2000000000000007
Fe0.10Ni0.10Co0.50Cu0.10Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.2,0.5,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.301373547679196,0.10974515934655152,0.05603749779239028,-8.72
Fe0.10Ni0.10Co0.50Cu0.20Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.1,0.5,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,11.301373547679196,0.08902808545621992,0.04396944272035505,-1.7200000000000002
Fe0.10Ni0.10Co0.60Cu0.10Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.1,0.6000000000000001,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,10.206293291560993,0.08757853618324524,0.04488526515043394,-4.120000000000001
Fe0.10Ni0.20Co0.10Cu0.10Al0.50,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.5,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,11.301373547679196,0.15993748778819789,0.0808823767936146,-14.120000000000001
Fe0.10Ni0.20Co0.10Cu0.20Al0.40,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.4,0.1,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1000000000000005,12.229037076380196,0.14649914675519432,0.07304156084100807,-10.200000000000001
Fe0.10Ni0.20Co0.10Cu0.30Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.1,0.0,0.1,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,12.511562184667262,0.13169662106523453,0.06425091707047552,-6.200000000000002
Fe0.10Ni0.20Co0.10Cu0.40Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",3,5,0.2,0.1,0.0,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,12.229037076380195,0.11500434774390048,0.05404896926587557,-2.12
Fe0.10Ni0.20Co0.10Cu0.50Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.1,0.0,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,11.301373547679196,0.09543584232352119,0.04140533556209876,2.0399999999999996
Fe0.10Ni0.20Co0.20Cu0.10Al0.40,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.4,0.2,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8999999999999995,12.229037076380196,0.1456228004125726,0.07359649954024212,-13.96
Fe0.10Ni0.20Co0.20Cu0.20Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.2,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,12.946616853800297,0.13072107710694544,0.06488108722026241,-9.000000000000002
Fe0.10Ni0.20Co0.20Cu0.30Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",3,5,0.2,0.2,0.0,0.1,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,12.946616853800297,0.11388590782006343,0.05479658943027145,-3.9600000000000004
Fe0.10Ni0.20Co0.20Cu0.40Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.2,0.0,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,12.229037076380196,0.0940850678907126,0.04237660849450054,1.1600000000000001
Fe0.10Ni0.20Co0.30Cu0.10Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.30000000000000004,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,12.511562184667262,0.12973819792181474,0.06550519531586387,-12.280000000000003
Fe0.10Ni0.20Co0.30Cu0.20Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",0,5,0.2,0.30000000000000004,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,12.946616853800297,0.11275637454263943,0.055534145781455144,-6.280000000000001
Fe0.10Ni0.20Co0.30Cu0.30Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",0,5,0.1,0.30000000000000004,0.0,0.1,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,12.511562184667262,0.09271461589199405,0.043326113164953425,-0.2000000000000001
Fe0.10Ni0.20Co0.40Cu0.10Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.2,0.4,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,12.229037076380196,0.11161541112229971,0.05626203410970925,-9.080000000000002
Fe0.10Ni0.20Co0.40Cu0.20Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.1,0.4,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.900000000000002,12.229037076380195,0.09132360045464698,0.04425525072201632,-2.0400000000000005
Fe0.10Ni0.20Co0.50Cu0.10Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.1,0.5,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.700000000000001,11.301373547679196,0.08991106717195607,0.04516527815650759,-4.36
Fe0.10Ni0.30Co0.10Cu0.10Al0.40,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.4,0.1,0.0,0.1,0.30000000000000004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,11.79398240724716,0.1470374102057023,0.07376760852777323,-14.560000000000002
Fe0.10Ni0.30Co0.10Cu0.20Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.1,0.0,0.1,0.30000000000000004,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000002,12.511562184667262,0.13229512462672227,0.06507511661313593,-9.560000000000004
Fe0.10Ni0.30Co0.10Cu0.30Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.2,0.1,0.0,0.1,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,12.511562184667262,0.11568923891183651,0.055026189551155354,-4.48
Fe0.10Ni0.30Co0.10Cu0.40Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.1,0.0,0.1,0.30000000000000004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.400000000000002,11.79398240724716,0.09626006440887101,0.042673086024168874,0.6799999999999997
Fe0.10Ni0.30Co0.20Cu0.10Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.2,0.0,0.1,0.30000000000000004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.600000000000001,12.511562184667262,0.13132402674301447,0.06569738150565375,-12.760000000000003
Fe0.10Ni0.30Co0.20Cu0.20Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.2,0.2,0.0,0.1,0.30000000000000004,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,12.946616853800297,0.11457748469921997,0.05576070902531507,-6.720000000000002
Fe0.10Ni0.30Co0.20Cu0.30Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.2,0.0,0.1,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200000000000003,12.511562184667262,0.09492101980067427,0.0436161369829137,-0.5999999999999998
Fe0.10Ni0.30Co0.30Cu0.10Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",0,5,0.2,0.30000000000000004,0.0,0.1,0.30000000000000004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200000000000001,12.511562184667262,0.11345483682946261,0.056485677879370706,-9.440000000000003
Fe0.10Ni0.30Co0.30Cu0.20Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.30000000000000004,0.0,0.1,0.30000000000000004,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.000000000000002,12.511562184667262,0.09356281312572852,0.04453922473279556,-2.3600000000000008
Fe0.10Ni0.30Co0.40Cu0.10Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.1,0.4,0.0,0.1,0.30000000000000004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,11.793982407247162,0.09218459741193209,0.04544356581832727,-4.6000000000000005
Fe0.10Ni0.40Co0.10Cu0.10Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.1,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700000000000001,11.793982407247162,0.13289093272304162,0.06588900712584275,-13.240000000000002
Fe0.10Ni0.40Co0.10Cu0.20Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.2,0.1,0.0,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,12.229037076380196,0.11637009925234225,0.055986355430013436,-7.160000000000001
Fe0.10Ni0.40Co0.10Cu0.30Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.1,0.0,0.1,0.4,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,11.793982407247162,0.09707728879609277,0.04390424499569756,-0.9999999999999998
Fe0.10Ni0.40Co0.20Cu0.10Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",3,5,0.2,0.2,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.299999999999999,12.229037076380196,0.1152649122673504,0.05670843966132352,-9.8
Fe0.10Ni0.40Co0.20Cu0.20Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.2,0.0,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,12.229037076380196,0.09574967362868658,0.044821399611440174,-2.6800000000000006
Fe0.10Ni0.40Co0.30Cu0.10Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",0,5,0.1,0.30000000000000004,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,11.793982407247162,0.09440338976964756,0.04572015964117563,-4.840000000000001
Fe0.10Ni0.50Co0.10Cu0.10Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.2,0.1,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,11.301373547679196,0.1170469991071962,0.05693032980891567,-10.16
Fe0.10Ni0.50Co0.10Cu0.20Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.1,0.0,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200000000000001,11.301373547679196,0.09788769074812213,0.04510180912622409,-3.000000000000001
Fe0.10Ni0.50Co0.20Cu0.10Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.2,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.301373547679196,0.09657121724406292,0.04599509018302417,-5.08
Fe0.10Ni0.60Co0.10Cu0.10Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.1,0.0,0.1,0.6000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,10.206293291560993,0.09869143833180262,0.04626838709393778,-5.320000000000001
Fe0.20Ni0.10Co0.10Cu0.10Al0.50,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.5,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,11.301373547679196,0.15772127313713882,0.08104299030961996,-11.6
Fe0.20Ni0.10Co0.10Cu0.20Al0.40,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.4,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,12.229037076380196,0.14407636863830223,0.07321937593719026,-7.760000000000002
Fe0.20Ni0.10Co0.10Cu0.30Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.1,0.0,0.2,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700000000000001,12.511562184667262,0.12899612397277668,0.06445298865792055,-3.8400000000000016
Fe0.20Ni0.10Co0.10Cu0.40Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",3,5,0.2,0.1,0.0,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,12.229037076380195,0.11190174261377696,0.0542890272637526,0.15999999999999948
Fe0.20Ni0.10Co0.10Cu0.50Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.1,0.0,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,11.301373547679196,0.0916733330909267,0.04171821203684204,4.24
Fe0.20Ni0.10Co0.20Cu0.10Al0.40,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.4,0.2,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,12.229037076380196,0.14318519476538055,0.07377297707912953,-11.920000000000002
Fe0.20Ni0.10Co0.20Cu0.20Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.2,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.500000000000001,12.946616853800297,0.1279999999999999,0.06508120221249919,-7.040000000000003
Fe0.20Ni0.10Co0.20Cu0.30Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",3,5,0.2,0.2,0.0,0.2,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,12.946616853800297,0.11075197515168742,0.05503338637346105,-2.08
Fe0.20Ni0.10Co0.20Cu0.40Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.2,0.0,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,12.229037076380196,0.09026627277117404,0.04268236579709573,2.96
Fe0.20Ni0.10Co0.30Cu0.10Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.30000000000000004,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300000000000001,12.511562184667262,0.12699606293110025,0.06570340946945132,-10.720000000000002
Fe0.20Ni0.10Co0.30Cu0.20Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",0,5,0.2,0.30000000000000004,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,12.946616853800297,0.10959014554237978,0.05576781105814378,-4.800000000000002
Fe0.20Ni0.10Co0.30Cu0.30Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.30000000000000004,0.0,0.2,0.1,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.900000000000002,12.511562184667262,0.08883692925805121,0.043625216154458905,1.2000000000000006
Fe0.20Ni0.10Co0.40Cu0.10Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.2,0.4,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,12.229037076380196,0.10841586599755583,0.056492688772114566,-8.0
Fe0.20Ni0.10Co0.40Cu0.20Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.1,0.4,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.700000000000001,12.229037076380195,0.08738420909981388,0.044548115773952075,-1.0400000000000005
Fe0.20Ni0.10Co0.50Cu0.10Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.1,0.5,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,11.301373547679196,0.08590692637965809,0.04545227995926731,-3.7600000000000002
Fe0.20Ni0.20Co0.10Cu0.10Al0.40,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.4,0.1,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,12.229037076380196,0.14462364951832726,0.07394367769084598,-12.560000000000002
Fe0.20Ni0.20Co0.10Cu0.20Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.1,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6000000000000005,12.946616853800297,0.12960709857102726,0.0652746367646282,-7.640000000000002
Fe0.20Ni0.20Co0.10Cu0.30Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",3,5,0.2,0.1,0.0,0.2,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,12.946616853800297,0.11260550608207393,0.055262002669651686,-2.64
Fe0.20Ni0.20Co0.10Cu0.40Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.1,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200000000000001,12.229037076380196,0.09253107586103167,0.042976734093774845,2.44
Fe0.20Ni0.20Co0.20Cu0.10Al0.30,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",1,5,0.30000000000000004,0.2,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,12.946616853800295,0.128615706661356,0.0658950175600578,-11.240000000000002
Fe0.20Ni0.20Co0.20Cu0.20Al0.20,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200000000000001,13.38167152293333,0.11146299834474212,0.05599342884255942,-5.280000000000001
Fe0.20Ni0.20Co0.20Cu0.30Al0.10,"['Fe', 'Ni', 'Co', 'Cu', 'Al']",2,5,0.1,0.2,0.0,0.2,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.000000000000002,12.946616853800295,0.09113725912051557,0.04391326460026861,0.7600000000000006
